"관측지점별","항목","단위","2018. 01 월","2018. 02 월","2018. 03 월","2018. 04 월","2018. 05 월","2018. 06 월","2018. 07 월","2018. 08 월","2018. 09 월","2018. 10 월","2018. 11 월","2018. 12 월",
"청송","평균최저기온","℃","-9.7","-9.2","-.7","4.6","10.2","14.7","20.7","20.6","14","5.6","-.4","-7",
"청송","최고기온","℃","11","13.6","23.5","31.5","31.2","34.7","38.1","38.1","28.4","23.3","20.1","15.4",
"청송","최고기온일자","","2018-01-16","2018-02-27","2018-03-28","2018-04-21","2018-05-17","2018-06-24","2018-07-27","2018-08-03","2018-09-04","2018-10-07","2018-11-05","2018-12-03",
"청송","최저기온","℃","-19.8","-18.1","-7.6","-.3","3","9.4","14","14.1","7.2","-2.2","-7.1","-15",
"청송","최저기온일자","","2018-01-27","2018-02-07","2018-03-02","2018-04-10","2018-05-04","2018-06-17","2018-07-08","2018-08-19","2018-09-28","2018-10-31","2018-11-23","2018-12-31",
"청송","합계강수량","mm","13.1","16.5","112.5","133","93","58.8","229.7","155.6","107.9","165.1","33","21.5",
"청송","평균풍속","m/s","2.1","2","1.7","1.9","1.5","1.2","1","1.3","1","1.3","0.9","1.5",
"청송","최대풍속","m/s","10.2","8.3","12.2","8.6","9.4","5.5","6","6.3","6.4","8.2","8.1","7.8",
"청송","최대풍속일자","","2018-01-23","2018-02-11","2018-03-01","2018-04-06","2018-05-04","2018-06-24","2018-07-03","2018-08-23","2018-09-05","2018-10-27","2018-11-22","2018-12-07",
"청송","최대순간풍속","m/s","12.5","11.1","14.7","10.6","12.3","6.8","8.4","8.5","9.5","10.9","9.9","10.2",
"청송","최대순간풍속일자","","2018-01-24","2018-02-11","2018-03-01","2018-04-07","2018-05-04","2018-06-24","2018-07-06","2018-08-24","2018-09-05","2018-10-27","2018-11-22","2018-12-08",
"청송","평균상대습도","%","55","46","66","59","70","70","77","76","82","79","77","64",
"청송","최소상대습도","%","17","12","16","11","18","22","34","27","32","26","18","13",
"청송","최소상대습도일자","","2018-01-01","2018-02-17","2018-03-02","2018-04-21","2018-05-26","2018-06-03","2018-07-20","2018-08-21","2018-09-30","2018-10-20","2018-11-23","2018-12-27",
"청송","평균이슬점온도","℃","-12.6","-13.5","-.6","2.7","10.3","14.1","20.8","20.3","14.8","6.6",".8","-8.3",
"청송","평균증기압","hPa","2.7","2.5","6.1","7.8","13.1","16.4","24.8","24.1","17.2","10.2","6.9","3.9",
"청송","합계일조시간","hr","188","191.4","209.7","236.3","200","178.6","226.1","185.6","116.7","182.6","148.1","176.5",
"청송","합계수평면일사","MJ/㎡","299.46","362.2","473.31","565.62","586.6","561.25","619.03","534.08","367.1","398.14","280.45","267.29",
"청송","평균전운량","할","","","","","","","","6.2","6.7","5.1","4.7","4.2",
"청송","평균현지기압","hPa","996.9","996.6","995.2","991","987.6","984.6","985.8","984.9","989.9","994.1","998.4","1000.6",
"청송","평균해면기압","hPa","1023.2","1022.7","1020.4","1015.5","1011.6","1008.2","1009","1008.1","1013.8","1018.8","1023.8","1026.7",
"청송","최고해면기압","hPa","1036.3","1031.2","1033.6","1026.9","1025.4","1016.7","1018.9","1015.2","1024.2","1028.8","1031.3","1040.2",
"청송","최고해면기압일자","","2018-01-14","2018-02-02","2018-03-07","2018-04-13","2018-05-10","2018-06-02","2018-07-09","2018-08-16","2018-09-11","2018-10-20","2018-11-02","2018-12-31",
"청송","최저해면기압","hPa","1006.4","993.5","995.7","1002.1","1000.5","998.1","992.4","988.6","992.7","989","1006.6","1011.9",
"청송","최저해면기압일자","","2018-01-09","2018-02-28","2018-03-01","2018-04-14","2018-05-02","2018-06-28","2018-07-04","2018-08-24","2018-09-04","2018-10-06","2018-11-08","2018-12-04",
"청송","평균지면온도","℃","-2.9","-.3","7","14.9","21.7","26.7","33.2","31.5","21.1","14.3","6.9","-.3",
"영덕","평균기온","℃","-.4","1.1","9.1","13.9","17.2","22","26.1","25.9","20.1","13.6","9.2","2.9",
"영덕","평균최고기온","℃","4.5","6.9","14.3","20.5","22.9","28.2","31.4","30.8","24.7","19.7","15.5","7.9",
"영덕","평균최저기온","℃","-4.7","-4.4","3.6","7.9","12.4","16.9","22.1","22.2","16.2","8.9","4.1","-1.7",
"영덕","최고기온","℃","13.3","14.8","25.2","32.5","31.3","37","38","39.9","29.5","25.4","21.6","20.9",
"영덕","최고기온일자","","2018-01-16","2018-02-27","2018-03-28","2018-04-21","2018-05-17","2018-06-24","2018-07-26","2018-08-05","2018-09-03","2018-10-07","2018-11-04","2018-12-03",
"영덕","최저기온","℃","-14.6","-11","-3.4",".1","6.6","10.4","16.1","16.8","10.5","2.6","-1.4","-10.1",
"영덕","최저기온일자","","2018-01-26","2018-02-06","2018-03-02","2018-04-08","2018-05-20","2018-06-17","2018-07-08","2018-08-19","2018-09-25","2018-10-28","2018-11-24","2018-12-28",
"영덕","합계강수량","mm","12","30","105.5","149.6","71.4","29.3","211.6","196.2","140.5","358.1","42.2","19",
"영덕","평균풍속","m/s","3.4","3.3","4.2","3.5","3.1","2.6","2.6","2","2.3","2.7","2.3","2.7",
"영덕","최대풍속","m/s","11.5","12.8","15.1","11.8","9.9","7.4","11.9","9.3","8.3","13.9","8","8.6",
"영덕","최대풍속일자","","2018-01-24","2018-02-28","2018-03-15","2018-04-27","2018-05-03","2018-06-15","2018-07-29","2018-08-16","2018-09-27","2018-10-06","2018-11-22","2018-12-29",
"영덕","최대순간풍속","m/s","18","20.4","24.8","18.1","17.8","11.1","16.9","14.1","13.8","21.6","15.7","16.5",
"영덕","최대순간풍속일자","","2018-01-24","2018-02-14","2018-03-01","2018-04-07","2018-05-03","2018-06-15","2018-07-29","2018-08-24","2018-09-27","2018-10-06","2018-11-09","2018-12-08",
"영덕","평균상대습도","%","39","39","57","54","73","69","78","80","79","70","64","48",
"영덕","최소상대습도","%","10","7","10","8","13","21","36","35","30","20","16","5",
"영덕","최소상대습도일자","","2018-01-27","2018-02-16","2018-03-03","2018-04-19","2018-05-04","2018-06-24","2018-07-15","2018-08-05","2018-09-23","2018-10-20","2018-11-29","2018-12-31",
"영덕","평균이슬점온도","℃","-13.9","-13","-.6","2.8","10.3","15.3","21.5","21.8","16","7.6","2","-8.2",
"영덕","평균증기압","hPa","2.6","2.8","6.2","7.9","13.2","17.7","25.9","26.3","18.5","11","7.7","4.3",
"영덕","합계일조시간","hr","205.3","214.9","222.3","257.2","222.1","204.5","261.2","200.7","149.8","221.7","177.9","177",
"영덕","평균전운량","할","","","","","","","","6.1","6.8","3.9","4.1","4.4",
"영덕","평균현지기압","hPa","1016.5","1016.4","1014.8","1010.1","1006.7","1003.3","1004.4","1003.5","1008.8","1013.1","1017.7","1020",
"영덕","평균해면기압","hPa","1021.8","1021.7","1019.9","1015.2","1011.7","1008.1","1009.2","1008.3","1013.7","1018.1","1022.9","1025.3",
"영덕","최고해면기압","hPa","1033.5","1029.7","1033.7","1027.9","1025.6","1016.1","1019.3","1015.8","1024.3","1027.1","1029.4","1037.4",
"영덕","최고해면기압일자","","2018-01-13","2018-02-24","2018-03-07","2018-04-13","2018-05-09","2018-06-16","2018-07-09","2018-08-17","2018-09-11","2018-10-20","2018-11-23","2018-12-30",
"영덕","최저해면기압","hPa","1005.1","992.9","993.7","1001.9","1001.2","997.6","992","989.4","993.2","986.8","1005.5","1012",
"영덕","최저해면기압일자","","2018-01-08","2018-02-28","2018-03-01","2018-04-14","2018-05-02","2018-06-28","2018-07-04","2018-08-24","2018-09-04","2018-10-06","2018-11-08","2018-12-04",
"영덕","평균지면온도","℃","-.2","2.2","10","16.7","21.4","27.2","33.1","30.5","22.7","15.3","9.2","2.4",
"의성","평균기온","℃","-3.6","-1.9","7.5","13.5","18.4","22.7","27.7","27.8","19.9","11.8","6.1","-.9",
"의성","평균최고기온","℃","3.9","7.2","16","21.9","25.7","29.9","34.2","34.6","26.3","20.3","15.3","6.9",
"의성","평균최저기온","℃","-10.1","-10.3","-.1","5.1","11","16","22.3","22.1","14.7","5.3","0","-7.2",
"의성","최고기온","℃","12.4","15.7","25","33.1","32.4","36.3","39.9","40.4","31.1","26.2","21.3","16.3",
"의성","최고기온일자","","2018-01-15","2018-02-27","2018-03-28","2018-04-21","2018-05-15","2018-06-24","2018-07-27","2018-08-01","2018-09-04","2018-10-07","2018-11-06","2018-12-04",
"의성","최저기온","℃","-19.2","-18.5","-7.5","-2.6","3","11","14.7","16.2","7.5","-1.4","-7.2","-15",
"의성","최저기온일자","","2018-01-27","2018-02-07","2018-03-02","2018-04-08","2018-05-05","2018-06-17","2018-07-08","2018-08-19","2018-09-28","2018-10-31","2018-11-23","2018-12-31",
"의성","합계강수량","mm","14","20","111.6","121.5","104.5","70.4","197.6","180","101.7","113","22.7","22.4",
"의성","평균풍속","m/s","1.5","1.5","1.5","1.7","1.5","1.3","1.3","1.4","1.2","1.1","0.8","1.1",
"의성","최대풍속","m/s","7.4","7.2","8.6","7.4","8.2","5.2","5.9","7.3","5.6","6.5","6","7.1",
"의성","최대풍속일자","","2018-01-24","2018-02-11","2018-03-01","2018-04-07","2018-05-03","2018-06-24","2018-07-29","2018-08-24","2018-09-30","2018-10-28","2018-11-09","2018-12-07",
"의성","최대순간풍속","m/s","14.7","13","15.9","12.2","14.2","9.2","10.3","11.7","10.3","11.3","11.6","11.6",
"의성","최대순간풍속일자","","2018-01-29","2018-02-11","2018-03-01","2018-04-07","2018-05-03","2018-06-21","2018-07-29","2018-08-24","2018-09-30","2018-10-01","2018-11-09","2018-12-07",
"의성","평균상대습도","%","55","44","62","55","68","65","73","70","78","74","73","61",
"의성","최소상대습도","%","12","6","8","5","11","13","26","20","23","20","11","7",
"의성","최소상대습도일자","","2018-01-27","2018-02-17","2018-03-02","2018-04-19","2018-05-04","2018-06-03","2018-07-29","2018-08-21","2018-09-30","2018-10-21","2018-11-23","2018-12-27",
"의성","평균이슬점온도","℃","-12.6","-14.7","-.8","2.3","10.6","14.2","21.2","20.6","15.1","6.4",".6","-8.8",
"의성","평균증기압","hPa","2.7","2.3","6.1","7.7","13.6","16.6","25.6","24.6","17.7","10.1","6.8","3.8",
"의성","합계일조시간","hr","200.6","212.5","213.3","232.4","218.3","206.1","265.6","204.1","143.6","203","163.4","185.2",
"의성","평균전운량","할","","","","","","","","6.2","6.3","4.6","4.5","4.1",
"의성","평균현지기압","hPa","1013.3","1012.7","1010.4","1005.9","1002.1","998.7","999.6","998.6","1004.2","1009","1013.7","1016.6",
"의성","평균해면기압","hPa","1023.8","1023.2","1020.5","1015.7","1011.7","1008.1","1008.8","1007.8","1013.7","1018.9","1023.9","1027.1",
"의성","최고해면기압","hPa","1035.5","1031.3","1033.3","1026.3","1025.7","1016.5","1018.5","1015","1024.1","1028.5","1030.8","1039.9",
"의성","최고해면기압일자","","2018-01-14","2018-02-02","2018-03-07","2018-04-13","2018-05-10","2018-06-02","2018-07-09","2018-08-26","2018-09-11","2018-10-20","2018-11-23","2018-12-31",
"의성","최저해면기압","hPa","1007.4","994.3","997.4","1002.5","1000.8","998.5","992.7","987.6","993.5","990","1007.4","1012.1",
"의성","최저해면기압일자","","2018-01-09","2018-02-28","2018-03-01","2018-04-14","2018-05-02","2018-06-28","2018-07-04","2018-08-24","2018-09-04","2018-10-06","2018-11-08","2018-12-04",
"의성","평균지면온도","℃","-2.8","-.8","8.5","16","22.6","28.4","33.7","33.5","22.6","14.3","7.2",".2",
"구미","평균기온","℃","-1.3",".7","8.9","14.5","19.1","23.4","27.5","27.7","20.3","13.1","7.7","1.2",
"구미","평균최고기온","℃","3.9","6.9","15.6","21.2","24.9","28.7","32.5","32.9","25.3","19.2","14.3","6.3",
"구미","평균최저기온","℃","-5.6","-4.9","2.8","8.1","13.3","18.4","23.3","23","16.2","8.2","2.6","-3.2",
"구미","최고기온","℃","12.3","15.7","25.7","30.5","30.9","34.5","37.9","38.1","29.4","25","20.1","14.5",
"구미","최고기온일자","","2018-01-15","2018-02-27","2018-03-28","2018-04-21","2018-05-15","2018-06-24","2018-07-27","2018-08-01","2018-09-04","2018-10-04","2018-11-04","2018-12-04",
"구미","최저기온","℃","-14.6","-11.3","-3.3",".2","6.7","13.9","16.1","17.5","9.2","2.7","-2.3","-10.4",
"구미","최저기온일자","","2018-01-27","2018-02-07","2018-03-02","2018-04-08","2018-05-05","2018-06-17","2018-07-08","2018-08-18","2018-09-25","2018-10-30","2018-11-24","2018-12-31",
"구미","합계강수량","mm","19","32.3","131.4","120.8","109.1","150.4","262.8","258.2","129.5","158.5","15.2","22.9",
"구미","평균풍속","m/s","1.5","1.5","1.3","1.3","1.3","1.1","1","1.1","0.8","0.9","0.6","1.1",
"구미","최대풍속","m/s","5.9","5.5","6.4","6.2","7.6","3.6","3.8","5.6","3.9","6","4.4","5.1",
"구미","최대풍속일자","","2018-01-09","2018-02-05","2018-03-01","2018-04-07","2018-05-03","2018-06-29","2018-07-29","2018-08-16","2018-09-04","2018-10-28","2018-11-09","2018-12-23",
"구미","최대순간풍속","m/s","12.4","11","15","13.8","16.5","9.1","7.4","11.5","7.9","11.7","9.4","11.6",
"구미","최대순간풍속일자","","2018-01-23","2018-02-05","2018-03-01","2018-04-07","2018-05-03","2018-06-26","2018-07-29","2018-08-24","2018-09-30","2018-10-28","2018-11-08","2018-12-07",
"구미","평균상대습도","%","56","43","68","62","72","70","82","79","86","80","77","63",
"구미","최소상대습도","%","15","2","7","4","12","18","35","37","28","22","13","4",
"구미","최소상대습도일자","","2018-01-28","2018-02-16","2018-03-28","2018-04-19","2018-05-04","2018-06-22","2018-07-29","2018-08-14","2018-09-18","2018-10-20","2018-11-28","2018-12-27",
"구미","평균이슬점온도","℃","-9.9","-12.2","2.1","5.2","12.9","16.8","23.6","23.1","17.3","9","3","-6.1",
"구미","평균증기압","hPa","3.3","2.8","7.6","9.6","15.8","19.6","29.5","28.6","20.2","11.9","8.1","4.6",
"구미","합계일조시간","hr","181.5","184.3","180.5","232.9","219.4","197.3","242","209.8","145.4","203.1","155.2","159.1",
"구미","평균전운량","할","","","","","","","","6","6.3","4.2","4.3","4.4",
"구미","평균현지기압","hPa","1017.5","1016.8","1014.3","1009.9","1005.9","1002.5","1003.3","1002.3","1008.1","1013","1017.7","1020.8",
"구미","평균해면기압","hPa","1023.7","1023.1","1020.3","1015.7","1011.6","1008","1008.8","1007.8","1013.7","1018.9","1023.7","1027",
"구미","최고해면기압","hPa","1034.9","1030.7","1033","1025.9","1025.6","1016.5","1018.3","1015","1024","1028.1","1031.1","1039.3",
"구미","최고해면기압일자","","2018-01-14","2018-02-02","2018-03-07","2018-04-13","2018-05-10","2018-06-02","2018-07-09","2018-08-26","2018-09-11","2018-10-20","2018-11-23","2018-12-31",
"구미","최저해면기압","hPa","1007.7","995.5","998.4","1002.9","1001.1","998.6","993.4","987.3","994","990.9","1007.1","1012.5",
"구미","최저해면기압일자","","2018-01-08","2018-02-28","2018-03-01","2018-04-14","2018-05-02","2018-06-28","2018-07-04","2018-08-24","2018-09-04","2018-10-06","2018-11-08","2018-12-04",
"구미","평균지면온도","℃","-.9","1.4","10","16.9","22.7","28.1","33.2","33.2","23.9","16.3","8.6","1.2",
"영천","평균기온","℃","-1.6",".2","8.5","14.3","18.5","22.7","27.7","27.1","20.4","13.4","7.5","1.2",
"영천","평균최고기온","℃","4.3","7.6","15.4","21.5","24.7","28.7","33.3","32.7","25.6","20.4","15.6","7.3",
"영천","평균최저기온","℃","-6.6","-6.7","1.4","7","12.4","17.1","22.8","22.6","16.1","7.4",".9","-3.8",
"영천","최고기온","℃","13.5","15.3","26.4","32","32.7","36.3","39.1","39.1","30.5","26.2","20.8","16.7",
"영천","최고기온일자","","2018-01-15","2018-02-27","2018-03-28","2018-04-21","2018-05-15","2018-06-24","2018-07-26","2018-08-04","2018-09-05","2018-10-07","2018-11-04","2018-12-04",
"영천","최저기온","℃","-14.8","-13","-4.2","-1","3.6","11.3","17.6","16.3","8.7",".8","-5","-11.3",
"영천","최저기온일자","","2018-01-27","2018-02-07","2018-03-17","2018-04-08","2018-05-04","2018-06-17","2018-07-08","2018-08-19","2018-09-25","2018-10-31","2018-11-24","2018-12-31",
"영천","합계강수량","mm","18.6","24.5","115.7","112","83.4","104.5","156.6","243.2","107.1","144.7","15","24.5",
"영천","평균풍속","m/s","2.5","2.3","2","2.1","1.9","1.6","1.6","1.8","1.4","1.5","1.1","2",
"영천","최대풍속","m/s","8.8","8.7","8.4","8.2","7.4","5.8","6.3","6.5","6","7.6","5.7","7.9",
"영천","최대풍속일자","","2018-01-24","2018-02-03","2018-03-01","2018-04-07","2018-05-03","2018-06-09","2018-07-03","2018-08-24","2018-09-30","2018-10-06","2018-11-27","2018-12-07",
"영천","최대순간풍속","m/s","15.5","14.5","15.5","13.7","15.5","9.9","11.2","12.4","12.3","14.7","10.9","13.9",
"영천","최대순간풍속일자","","2018-01-24","2018-02-03","2018-03-01","2018-04-06","2018-05-30","2018-06-24","2018-07-03","2018-08-24","2018-09-30","2018-10-06","2018-11-09","2018-12-07",
"영천","평균상대습도","%","47","40","59","53","64","64","69","72","76","69","68","54",
"영천","최소상대습도","%","13","6","9","7","12","16","25","30","26","15","12","9",
"영천","최소상대습도일자","","2018-01-27","2018-02-16","2018-03-02","2018-04-21","2018-05-04","2018-06-24","2018-07-20","2018-08-04","2018-09-30","2018-10-21","2018-11-23","2018-12-31",
"영천","평균이슬점온도","℃","-12.5","-13.4","-.5","2.7","10.2","14.3","20.7","20.8","15.4","6.7",".7","-8.3",
"영천","평균증기압","hPa","2.8","2.5","6.3","7.9","13.2","16.7","24.7","24.9","18","10.4","6.9","4",
"영천","합계일조시간","hr","188.1","209.9","218.9","250.4","206.9","196.6","245","212.3","141.4","225.3","162.4","162",
"영천","평균전운량","할","","","","","","","","6.3","6.9","4.1","4","4.4",
"영천","평균현지기압","hPa","1011.1","1010.7","1008.7","1004.4","1000.8","997.4","998.2","997.4","1002.6","1007.2","1011.8","1014.5",
"영천","평균해면기압","hPa","1023.1","1022.5","1020.1","1015.6","1011.7","1008.1","1008.7","1008","1013.4","1018.4","1023.4","1026.3",
"영천","최고해면기압","hPa","1035","1030.1","1032.8","1026.2","1025.4","1016.1","1018.7","1014.6","1023","1027.9","1030.5","1038.6",
"영천","최고해면기압일자","","2018-01-14","2018-02-02","2018-03-07","2018-04-13","2018-05-09","2018-06-02","2018-07-09","2018-08-17","2018-09-11","2018-10-20","2018-11-23","2018-12-31",
"영천","최저해면기압","hPa","1006.7","991.9","995","1002.4","1001.4","998.9","991.3","988.7","993.1","984.9","1007.6","1011.5",
"영천","최저해면기압일자","","2018-01-08","2018-02-28","2018-03-01","2018-04-14","2018-05-02","2018-06-28","2018-07-04","2018-08-24","2018-09-04","2018-10-06","2018-11-08","2018-12-04",
